route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_sequence,customer_sequence,depart_min,depart_time,return_min,return_time,total_weight_kg,total_volume_m3,total_distance_km,fixed_cost,energy_cost,carbon_cost,penalty_cost,total_cost
97,T0098,F1-008,F1,73,53,1075.9053507944664,17:56,1166.1210203196729,19:26,2321.281966666667,6.252913333333333,41.4272450198718,0.0,94.32261492720556,20.51981670732394,0.0,114.8424316345295
98,T0106,F1-027,F1,101,62,1075.9962252677362,17:56,1261.6787929417594,21:02,2934.7648000000004,8.376146666666667,97.7527149276738,0.0,230.44869948842071,50.133948020769374,0.0,280.5826475091901
99,T0099,F1-012,F1,113,68,1080.230895331026,18:00,1272.7343205850018,21:13,2471.6624666666667,5.810966666666666,101.7770208998458,0.0,233.74036260612735,50.85004695303208,0.0,284.5904095591594
100,T0100,F1-020,F1,114,68,1093.1056984210186,18:13,1285.6091236749944,21:26,2471.6624666666667,5.810966666666666,101.7770208998458,0.0,233.74036260612735,50.85004695303208,0.0,284.5904095591594
101,T0096,F1-003,F1,71,53,1094.1719673063435,18:14,1184.38763683155,19:44,2321.281966666667,6.252913333333333,41.4272450198718,0.0,94.32261492720556,20.51981670732394,0.0,114.8424316345295
102,T0111,E1-004,E1,15,10,1096.7141515468877,18:17,1283.2858484531123,21:23,1879.9925,7.278745,98.2773011746724,0.0,60.333828469662635,11.980311732405879,0.0,72.31414020206851
103,T0112,E1-005,E1,16,10,1096.7141515468877,18:17,1283.2858484531123,21:23,1879.9925,7.278745,98.2773011746724,0.0,60.333828469662635,11.980311732405879,0.0,72.31414020206851
104,T0105,F1-026,F1,100,62,1107.2894563560542,18:27,1292.9720240300774,21:33,2934.7648000000004,8.376146666666667,97.7527149276738,0.0,230.44869948842071,50.133948020769374,0.0,280.5826475091901
105,T0108,E1-003,E1,3->119,4->71,1109.6285218572589,18:30,1383.709235257262,23:04,2977.0965,8.43028,138.1076209060019,0.0,85.94688324310297,17.066221053729564,0.0,103.01310429683254
106,T0104,F1-007,F1,99,62,1115.168429735125,18:35,1300.8509974091482,21:41,2934.7648000000004,8.376146666666667,97.7527149276738,0.0,230.44869948842071,50.133948020769374,0.0,280.5826475091901
107,T0113,E1-010,E1,63,50,1118.167034321635,18:38,1377.1204010344115,22:57,2650.7700333333332,7.165916666666667,140.9824863605382,0.0,90.05807065079559,17.882567504531455,0.0,107.94063815532704
108,T0109,F1-013,F1,27,28,1125.0678430941866,18:45,1352.8709198067613,22:33,1628.6557500000001,3.98015,122.6038152604192,0.0,267.98524042281554,58.2999953721409,0.0,326.2852357949564
109,T0110,F1-022,F1,28,28,1125.4967971673464,18:45,1353.299873879921,22:33,1628.6557500000001,3.98015,122.6038152604192,0.0,267.98524042281554,58.2999953721409,0.0,326.2852357949564
110,T0114,F1-023,F1,64,50,1125.4967971673464,18:45,1384.450163880123,23:04,2650.7700333333332,7.165916666666667,140.9824863605382,0.0,327.09851318051244,71.16004513745037,0.0,398.2585583179628
111,T0102,F1-004,F1,112,67,1127.920674143553,18:48,1320.646578497718,22:01,2860.4382,8.92494,101.9082835689574,0.0,239.24966849864012,52.04859246818971,0.0,291.29826096682984
112,T0115,F1-024,F1,65,50,1135.3632530752932,18:55,1394.3166197880698,23:14,2650.7700333333332,7.165916666666667,140.9824863605382,0.0,327.09851318051244,71.16004513745037,0.0,398.2585583179628
113,T0103,F1-001,F1,57,47,1139.726998866622,19:00,1215.7619266640688,20:16,2784.5018,8.09606,33.0606074004938,0.0,77.28625791411821,16.813569551868387,0.0,94.09982746598659
114,T0107,F1-006,F1,121,72,1149.768352697607,19:10,1310.562696327118,21:51,2725.3232,7.50056,83.0686627414114,0.0,193.54463164624383,42.10549473350052,0.0,235.65012637974434
