route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_sequence,customer_sequence,depart_min,depart_time,return_min,return_time,total_weight_kg,total_volume_m3,total_distance_km,fixed_cost,energy_cost,carbon_cost,penalty_cost,total_cost
86,T0086,F1-032,F1,79->136,54->80,885.3466808910598,14:45,1271.5112977535468,21:12,2979.2266000000004,8.46052,209.09714145333248,400.0,494.9179400180701,107.66904015728201,42.91041922489153,1045.4973994002437
87,T0087,F1-033,F1,80,54,885.3466808910598,14:45,1222.890636913119,20:23,2472.8861,6.55764,192.21095155748,400.0,440.589662721943,95.84996269636173,0.0,936.4396254183048
88,T0088,F1-034,F1,81,54,885.3466808910598,14:45,1222.890636913119,20:23,2472.8861,6.55764,192.21095155748,400.0,440.589662721943,95.84996269636173,0.0,936.4396254183048
89,T0089,F1-022,F1,71->34,51->29,1014.5616081031903,16:55,1245.205376669784,20:45,2578.13715,6.927294999999999,112.4798234542903,0.0,253.9194227372031,55.239986900469994,0.0,309.1594096376731
90,T0090,F1-004,F1,72,51,1033.9336832346346,17:14,1189.0814320103507,19:49,1704.19215,4.879655,79.7371717776724,0.0,175.07980427126546,38.088484883218605,0.0,213.16828915448406
91,T0091,F1-014,F1,49,40,1046.6418174178618,17:27,1251.1982775344557,20:51,2691.1358,7.9507,108.8883114687904,0.0,253.21342484914865,55.08639757017189,0.0,308.29982241932055
92,T0092,E1-001,E1,82,55,1017.3276564805128,16:57,1261.2032700354544,21:01,2439.52946,6.159698000000001,132.0866119974154,0.0,83.47501550435614,16.57538951158145,0.0,100.05040501593759
93,T0093,E1-004,E1,83,55,1022.053180363659,17:02,1265.9287939186004,21:06,2439.52946,6.159698000000001,132.0866119974154,0.0,83.47501550435615,16.575389511581452,0.0,100.0504050159376
94,T0094,E1-008,E1,84,55,1013.189918349052,16:53,1257.0655319039936,20:57,2439.52946,6.159698000000001,132.0866119974154,0.0,83.47501550435615,16.575389511581452,0.0,100.0504050159376
95,T0095,F1-023,F1,85,55,1014.5616081031903,16:55,1258.4372216581319,20:58,2439.52946,6.159698000000001,132.0866119974154,0.0,302.79124351400054,65.87201618917261,0.0,368.66325970317314
96,T0096,F1-027,F1,86,55,1029.8632469516954,17:10,1273.738860506637,21:14,2439.52946,6.159698000000001,132.0866119974154,0.0,302.79124351400054,65.87201618917261,0.0,368.66325970317314
97,T0097,F1-001,F1,76,53,1084.483763139397,18:04,1174.6994326646036,19:35,2321.281966666667,6.252913333333333,41.4272450198718,0.0,94.32261492720556,20.51981670732394,0.0,114.8424316345295
98,T0098,F1-002,F1,77,53,1077.7283293760659,17:58,1167.9439989012724,19:28,2321.281966666667,6.252913333333333,41.4272450198718,0.0,94.32261492720556,20.51981670732394,0.0,114.8424316345295
99,T0099,F1-006,F1,78,53,1075.9053507944664,17:56,1166.1210203196729,19:26,2321.281966666667,6.252913333333333,41.4272450198718,0.0,94.32261492720556,20.51981670732394,0.0,114.8424316345295
100,T0100,F1-007,F1,118,68,1096.7012983261786,18:17,1289.2047235801545,21:29,2471.6624666666667,5.810966666666666,101.7770208998458,0.0,233.74036260612735,50.85004695303208,0.0,284.5904095591594
101,T0101,F1-010,F1,119,68,1080.230895331026,18:00,1272.7343205850018,21:13,2471.6624666666667,5.810966666666666,101.7770208998458,0.0,233.74036260612735,50.85004695303208,0.0,284.5904095591594
